age,attrition,businesstravel,dailyrate,distancefromhome,education,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,over18,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,attrition_flag,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,department_Research & Development,department_Sales,maritalstatus_Married,maritalstatus_Single,overtime_Yes,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Male,monthlyincome_log
50.0,No,Travel_Rarely,1099,29,4,2,88,2,4,3,16581.0,9314,0,Y,15,3,2,80,1,28,2,3,27,10,15,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
30.0,No,Non-Travel,1116,2,3,3,49,3,1,4,2564.0,7181,0,Y,14,3,3,80,0,12,2,2,11,7,6,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.84971375760487
60.0,No,Travel_Frequently,1499,28,3,3,80,2,3,1,10266.0,2845,4,Y,19,3,4,80,0,22,5,4,18,13,13,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,9.236690147298965
47.0,No,Travel_Rarely,983,2,2,1,65,3,2,4,5070.0,7389,5,Y,13,3,3,80,3,20,2,3,5,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.531293315795018
46.0,No,Travel_Rarely,1009,2,3,1,51,3,4,3,16581.0,2288,6,Y,13,3,3,80,0,26,2,1,3,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
35.0,No,Travel_Rarely,144,22,3,4,46,1,1,3,4230.0,19225,0,Y,15,3,3,80,0,6,2,3,5,4,4,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,8.350193650720067
54.0,No,Travel_Rarely,548,8,4,3,42,3,2,3,3780.0,23428,7,Y,11,3,3,80,0,19,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8.237743803890933
34.0,No,Travel_Rarely,1303,2,4,4,62,2,1,3,2768.0,8416,3,Y,12,3,3,80,1,14,3,3,7,3,5,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,7.926241523170962
46.0,No,Travel_Rarely,1125,10,3,3,94,2,3,4,9071.0,11563,2,Y,19,3,3,80,1,15,3,3,3,2,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,9.112948025967533
31.0,No,Travel_Rarely,1274,9,1,3,33,3,3,2,10648.0,14394,1,Y,25,4,4,80,1,13,6,4,13,8,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.273221270015384
33.0,Yes,Travel_Rarely,1277,15,1,2,56,3,3,3,13610.0,24619,7,Y,12,3,4,80,0,15,2,4,7,6,7,7,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,9.518633568332074
33.0,Yes,Travel_Rarely,587,10,1,1,38,1,1,4,3408.0,6705,7,Y,13,3,1,80,3,8,2,3,4,3,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.134174272137903
30.0,No,Travel_Rarely,413,7,1,4,57,3,1,2,2983.0,18398,0,Y,14,3,1,80,0,4,3,3,3,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,8.001019961323651
35.0,No,Travel_Rarely,1276,16,3,4,72,3,3,3,7632.0,14295,4,Y,12,3,3,80,0,10,2,3,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,8.94023623179847
31.0,Yes,Travel_Frequently,534,20,3,1,66,3,3,3,9824.0,22908,3,Y,12,3,1,80,0,12,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.192685436737461
34.0,Yes,Travel_Frequently,988,23,3,2,43,3,3,1,9950.0,11533,9,Y,15,3,3,80,3,11,2,3,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.205428327615163
42.0,No,Travel_Frequently,1474,5,2,2,97,3,1,3,2093.0,9260,4,Y,17,3,4,80,1,8,4,3,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,7.646831391430482
36.0,No,Non-Travel,635,10,4,2,32,3,3,4,9980.0,15318,1,Y,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,9.208438564686587
22.0,Yes,Travel_Frequently,1368,4,1,3,99,2,1,3,3894.0,9129,5,Y,16,3,3,80,0,4,3,3,2,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,8.267448958304849
48.0,No,Travel_Rarely,163,2,5,2,37,3,2,4,4051.0,19658,2,Y,14,3,1,80,1,14,2,3,9,7,6,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,8.306965865368573
55.0,No,Travel_Rarely,1117,18,5,1,83,3,4,2,16581.0,9873,3,Y,23,4,4,80,0,37,2,3,10,9,7,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,9.716073048676163
41.0,No,Non-Travel,267,10,2,4,56,3,2,4,6230.0,13430,7,Y,14,3,4,80,0,16,3,3,14,3,1,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,8.737292112544221
35.0,No,Travel_Rarely,619,1,3,2,85,3,2,3,4717.0,18659,9,Y,11,3,3,80,0,15,2,3,11,9,6,9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,8.45914025996762
40.0,No,Travel_Rarely,302,6,3,2,75,3,4,3,13237.0,20364,7,Y,15,3,3,80,0,22,3,3,20,6,5,13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9.490846760678869
39.0,No,Travel_Frequently,443,8,1,3,48,3,1,3,3755.0,17872,1,Y,11,3,1,80,1,8,3,3,8,3,0,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.231109840328154
31.0,No,Travel_Rarely,828,2,1,2,77,3,2,4,6582.0,8346,4,Y,13,3,3,80,0,10,2,4,6,5,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,8.792245847467877
42.0,No,Travel_Rarely,319,24,3,4,56,3,3,1,7406.0,6950,1,Y,21,4,4,80,1,10,5,2,10,9,5,8,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,8.91018077801329
45.0,No,Travel_Rarely,561,2,3,4,61,3,2,2,4805.0,16177,0,Y,19,3,2,80,1,9,3,4,8,7,3,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,8.477620416296414
26.0,Yes,Travel_Frequently,426,17,4,2,58,3,1,3,2741.0,22808,0,Y,11,3,2,80,1,8,2,2,7,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.91644286012226
29.0,No,Travel_Rarely,232,19,3,4,34,3,2,4,4262.0,22645,4,Y,12,3,2,80,2,8,2,4,3,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8.35772841676521
33.0,No,Travel_Rarely,922,1,5,1,95,4,4,3,16184.0,22578,4,Y,19,3,3,80,1,10,2,3,6,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.691840166360345
31.0,No,Travel_Rarely,688,7,3,3,44,2,3,4,11557.0,25291,9,Y,21,4,3,80,1,10,3,2,5,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,9.355133116877724
18.0,Yes,Travel_Frequently,1306,5,3,2,69,3,1,2,1878.0,8059,1,Y,14,3,4,80,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,7.538494999413465
40.0,No,Non-Travel,1094,28,3,3,58,1,3,1,10932.0,11373,3,Y,15,3,3,80,1,20,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9.299541017434485
41.0,No,Non-Travel,509,2,4,1,62,2,2,3,6811.0,2112,2,Y,17,3,1,80,0,10,3,3,8,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,8.826441041782578
26.0,No,Travel_Rarely,775,29,2,1,45,3,2,3,4306.0,4267,5,Y,12,3,1,80,2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,8.36799688505411
35.0,No,Travel_Rarely,195,1,3,1,80,3,2,3,4859.0,6698,1,Y,16,3,4,80,0,5,3,3,5,4,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,8.48879371689454
34.0,No,Travel_Rarely,258,21,4,4,74,4,2,4,5337.0,19921,1,Y,12,3,4,80,0,10,3,3,10,7,5,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,8.58260632996447
26.0,Yes,Travel_Rarely,471,24,3,3,66,1,1,4,2340.0,23213,1,Y,18,3,2,80,0,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,7.75833346749091
37.0,No,Travel_Rarely,799,1,3,2,59,3,3,4,7491.0,23848,4,Y,17,3,4,80,0,12,3,4,6,5,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8.921591063563978
46.0,No,Travel_Frequently,1034,18,1,1,86,3,3,3,10527.0,8984,5,Y,11,3,4,80,0,28,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.261793653565098
41.0,No,Travel_Rarely,1276,2,5,2,91,3,4,1,16581.0,5626,7,Y,16,3,2,80,1,22,2,3,18,16,11,8,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.716073048676163
37.0,No,Non-Travel,142,9,4,1,69,3,3,2,8834.0,24666,1,Y,13,3,4,80,1,9,6,3,9,5,7,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,9.086476384753796
52.0,No,Travel_Rarely,956,6,2,4,78,3,2,1,5577.0,22087,3,Y,12,3,2,80,2,18,3,3,10,9,6,9,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,8.626585568187433
32.0,Yes,Non-Travel,1474,11,4,4,60,4,2,3,4707.0,23914,8,Y,12,3,4,80,0,6,2,3,4,2,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,8.457018468380168
24.0,No,Travel_Frequently,535,24,3,4,38,3,1,4,2400.0,5530,0,Y,13,3,3,80,2,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,7.783640596221253
38.0,No,Travel_Rarely,1495,10,3,3,76,3,2,3,9824.0,22174,3,Y,19,3,3,80,1,18,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.192685436737461
37.0,No,Travel_Rarely,446,1,4,2,65,3,2,2,6447.0,15701,6,Y,12,3,2,80,1,8,2,2,6,5,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.771525284186465
49.0,No,Travel_Rarely,1245,18,4,4,58,2,5,3,16581.0,2125,1,Y,17,3,3,80,1,31,5,3,31,9,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,9.716073048676163
24.0,No,Travel_Rarely,691,23,3,2,89,4,1,4,2725.0,21630,1,Y,11,3,2,80,2,6,3,3,6,5,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,7.9105906122564775
26.0,No,Travel_Rarely,703,28,2,1,66,3,2,2,6272.0,7428,1,Y,20,4,4,80,2,6,5,4,5,3,1,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,8.744009988096742
24.0,No,Travel_Rarely,823,17,2,4,94,2,1,2,2127.0,9100,1,Y,21,4,4,80,1,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,7.662937850461535
50.0,No,Travel_Frequently,1246,3,3,1,99,3,5,2,16581.0,7999,1,Y,11,3,3,80,1,32,2,3,32,5,10,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,9.716073048676163
25.0,No,Travel_Rarely,622,13,1,2,40,3,1,3,2096.0,26376,1,Y,11,3,3,80,0,7,1,3,7,4,0,6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,7.64826303090192
24.0,Yes,Travel_Frequently,1287,7,3,1,55,3,1,3,2886.0,14168,1,Y,16,3,4,80,1,6,4,3,6,3,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,7.967973179662935
30.0,Yes,Travel_Frequently,448,12,4,2,74,2,1,1,2033.0,14470,1,Y,18,3,3,80,1,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,7.617759576608505
34.0,No,Travel_Rarely,254,1,2,2,83,2,1,4,3622.0,22794,1,Y,13,3,4,80,1,6,3,3,6,5,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,8.195057690895077
31.0,Yes,Travel_Rarely,1365,13,4,2,46,3,2,1,4233.0,11512,2,Y,17,3,3,80,0,9,2,1,3,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,8.350902451694811
35.0,No,Travel_Rarely,538,25,2,1,54,2,2,4,3681.0,14004,4,Y,14,3,4,80,0,9,3,3,3,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8.211211361793023
31.0,No,Travel_Rarely,525,6,4,1,66,4,2,4,5460.0,6219,4,Y,22,4,4,80,2,13,4,4,7,7,5,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,8.605387202152153
27.0,No,Travel_Rarely,798,6,4,1,66,2,1,3,2187.0,5013,0,Y,12,3,3,80,2,6,5,2,5,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7.690743163541872
37.0,No,Travel_Rarely,558,2,3,4,75,3,2,3,9602.0,3010,4,Y,11,3,3,80,1,17,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,9.169830828637973
20.0,No,Travel_Rarely,959,1,3,4,83,2,1,2,2836.0,11757,1,Y,13,3,4,80,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,7.950502434808851
42.0,No,Travel_Rarely,622,2,4,3,81,3,2,4,4089.0,5718,1,Y,13,3,2,80,2,10,4,3,10,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.316300249036848
43.0,No,Travel_Rarely,782,6,4,2,50,2,4,4,16581.0,2671,4,Y,14,3,3,80,1,21,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,9.716073048676163
38.0,No,Travel_Rarely,362,1,1,3,43,3,1,1,2619.0,14561,3,Y,17,3,4,80,0,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,7.8709295967551425
43.0,No,Travel_Frequently,1001,9,5,4,72,3,2,3,5679.0,19627,3,Y,13,3,2,80,1,10,3,3,8,7,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,8.644706511715198
48.0,No,Travel_Rarely,1236,1,4,4,40,2,4,1,15402.0,17997,7,Y,11,3,1,80,1,21,3,1,3,2,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,9.642317574624458
44.0,No,Travel_Rarely,1112,1,4,1,50,2,2,3,5985.0,26894,4,Y,11,3,2,80,0,10,1,4,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.697178688412643
34.0,No,Travel_Rarely,204,14,3,3,31,3,1,3,2579.0,2912,1,Y,18,3,4,80,2,8,3,3,8,2,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,7.855544677915663
27.0,Yes,Travel_Rarely,1420,2,1,3,85,3,1,1,3041.0,16346,0,Y,11,3,2,80,1,5,3,3,4,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,8.020270472819238
21.0,No,Travel_Rarely,1343,22,1,3,49,3,1,3,3447.0,24444,1,Y,11,3,3,80,0,3,2,3,3,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,8.145549631783584
44.0,No,Travel_Rarely,1315,3,4,4,35,3,5,4,16581.0,9358,4,Y,12,3,1,80,1,26,2,4,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,9.716073048676163
22.0,No,Travel_Rarely,604,6,1,1,69,3,1,3,2773.0,12145,0,Y,20,4,4,80,0,3,3,3,2,2,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,7.928045600874777
33.0,No,Travel_Rarely,1216,8,4,3,39,3,2,3,7104.0,20431,0,Y,12,3,4,80,0,6,3,3,5,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,8.868554040531201
32.0,No,Travel_Rarely,646,9,4,1,92,3,2,4,6322.0,18089,1,Y,12,3,4,80,1,6,2,2,6,4,0,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,8.751949058058614
30.0,No,Travel_Frequently,160,3,3,3,71,3,1,3,2083.0,22653,1,Y,20,4,3,80,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7.642044402873258
53.0,No,Travel_Rarely,238,1,1,4,34,3,2,1,8381.0,7507,7,Y,20,4,4,80,0,18,2,4,14,7,8,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,9.033841828485016
34.0,No,Travel_Rarely,1397,1,5,2,42,3,1,4,2691.0,7660,1,Y,12,3,4,80,1,10,4,2,10,9,8,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7.898039690764619
45.0,Yes,Travel_Frequently,306,26,4,1,100,3,2,1,4286.0,5630,2,Y,14,3,4,80,2,5,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8.363342466597977
26.0,No,Travel_Rarely,991,6,3,3,71,3,1,4,2659.0,17759,1,Y,13,3,3,80,1,3,2,3,3,2,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,7.886081401775745
37.0,No,Travel_Rarely,482,3,3,3,36,3,3,3,9434.0,9606,1,Y,15,3,3,80,1,10,2,3,10,7,7,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,9.152181457802651
29.0,No,Travel_Rarely,1176,3,2,2,62,3,2,3,5561.0,3487,1,Y,14,3,1,80,1,6,5,2,6,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,8.62371303479391
35.0,No,Travel_Rarely,1017,6,4,2,82,1,2,4,6646.0,19368,1,Y,13,3,2,80,0,17,3,3,17,11,11,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,8.801920904041582
33.0,No,Travel_Frequently,1296,6,3,3,30,3,2,4,7725.0,5335,3,Y,23,4,3,80,1,15,2,1,13,11,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.952346543226227
54.0,No,Travel_Rarely,397,19,4,3,88,3,3,2,10725.0,6729,2,Y,15,3,3,80,1,16,1,4,9,7,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,9.280425979542871
36.0,No,Travel_Rarely,913,9,2,2,48,2,2,2,8847.0,13934,2,Y,11,3,3,80,1,13,2,3,3,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9.087946723762116
27.0,No,Travel_Rarely,1115,3,4,1,54,2,1,4,2045.0,15174,0,Y,13,3,4,80,0,5,0,3,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,7.6236419465115715
20.0,Yes,Travel_Rarely,1362,10,1,4,32,3,1,3,1009.0,26999,1,Y,11,3,4,80,0,1,5,3,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,6.917705609835305
33.0,Yes,Travel_Frequently,1076,3,3,1,70,3,1,1,3348.0,3164,1,Y,11,3,1,80,0,10,3,3,10,8,9,7,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,8.116417072794205
35.0,No,Non-Travel,727,3,3,3,41,2,1,3,1281.0,16900,1,Y,18,3,3,80,2,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,7.156176637480615
23.0,No,Travel_Rarely,885,4,3,1,58,4,1,1,2819.0,8544,2,Y,16,3,1,80,1,5,3,4,3,2,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,7.944492163932159
25.0,No,Travel_Rarely,810,8,3,4,57,4,2,2,4851.0,15678,0,Y,22,4,3,80,1,4,4,3,3,2,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,8.48714627006394
38.0,No,Travel_Rarely,243,7,4,4,46,2,2,4,4028.0,7791,0,Y,20,4,1,80,0,8,2,3,7,7,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,8.301273485191347
29.0,No,Travel_Frequently,806,1,4,2,76,1,1,4,2720.0,18959,1,Y,18,3,4,80,1,10,5,3,10,7,2,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,7.908754738783246
48.0,No,Travel_Rarely,817,2,1,2,56,4,2,2,8120.0,18597,3,Y,12,3,4,80,0,12,3,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,9.002208578282412
27.0,No,Travel_Frequently,1410,3,1,4,71,4,2,4,4647.0,16673,1,Y,20,4,2,80,2,6,3,3,6,5,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,8.444192298531748
37.0,No,Travel_Rarely,1225,10,2,4,80,4,1,4,4680.0,15232,3,Y,17,3,1,80,0,4,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,8.45126704130007
50.0,No,Travel_Rarely,1207,28,1,4,74,4,1,3,3221.0,3297,1,Y,11,3,3,80,3,20,3,3,20,8,3,8,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,8.07775756373692
34.0,No,Travel_Rarely,1442,9,3,4,46,2,3,2,8621.0,17654,1,Y,14,3,2,80,0,9,3,4,8,7,7,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9.06207235530708
24.0,Yes,Travel_Rarely,693,3,2,1,65,3,2,3,4577.0,24785,9,Y,14,3,1,80,0,4,3,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,8.429017500512511
39.0,No,Travel_Rarely,408,2,4,4,80,2,2,3,4553.0,20978,1,Y,11,3,1,80,0,20,4,3,20,7,11,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8.423761246623686
32.0,No,Travel_Rarely,929,10,3,4,55,3,2,4,5396.0,21703,1,Y,12,3,4,80,0,10,2,2,10,7,0,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,8.593598522618644
50.0,Yes,Travel_Frequently,562,8,2,2,50,3,2,3,6796.0,23452,3,Y,14,3,1,80,1,18,4,3,4,3,1,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,8.824236617346639
38.0,No,Travel_Rarely,827,1,4,2,33,4,2,4,7625.0,19383,0,Y,13,3,3,80,0,10,4,2,9,7,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8.939318740417509
27.0,No,Travel_Rarely,608,1,2,3,68,3,3,1,7412.0,6009,1,Y,11,3,4,80,0,9,3,3,9,7,0,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.910990494656719
32.0,No,Travel_Rarely,1018,3,2,3,39,3,3,4,11159.0,19373,3,Y,15,3,4,80,0,10,6,3,7,7,7,7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9.320091235935301
47.0,No,Travel_Rarely,703,14,4,4,42,3,2,1,4960.0,11825,2,Y,12,3,4,80,0,20,2,3,7,7,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,8.509362612301048
40.0,No,Travel_Frequently,580,5,4,4,48,2,3,1,10475.0,23772,5,Y,21,4,3,80,1,20,2,3,18,13,1,12,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,9.256842205627603
53.0,No,Travel_Rarely,970,7,3,3,59,4,4,3,14814.0,13514,3,Y,19,3,3,80,0,32,3,3,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.603395460007665
41.0,No,Travel_Rarely,427,10,4,2,73,2,5,4,16581.0,8861,3,Y,15,3,2,80,3,23,2,2,21,6,12,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.716073048676163
60.0,No,Travel_Rarely,1179,16,4,1,84,3,2,1,5405.0,11924,8,Y,14,3,4,80,0,10,1,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,8.595264726836392
27.0,No,Travel_Frequently,294,10,2,4,32,3,3,1,8793.0,4809,1,Y,21,4,3,80,2,9,4,2,9,7,1,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.081824949740755
41.0,No,Travel_Rarely,314,1,3,4,59,2,5,3,16581.0,19562,1,Y,12,3,2,80,1,22,3,3,22,7,2,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.716073048676163
50.0,No,Travel_Rarely,316,8,4,4,54,3,1,2,3875.0,9983,7,Y,15,3,4,80,1,4,2,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,8.262558973010657
28.0,Yes,Travel_Rarely,654,1,2,1,67,1,1,2,2216.0,3872,7,Y,13,3,4,80,0,10,4,3,7,7,3,7,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,7.7039102096163115
